;SOFTWARE REQUERIDO PREGRADO 2018-20;;;;;;;;;;;;;;;;;
;DPTO;SALA;MATERIA_NOMBRE;SOFTWARE REQUERIDO;Licencia;Versión 2018-1;Softw único;Tipo Licencia;cuantas;Nº de cursos;Nº de alumnos Demanda;Nº de alumnos Oferta;Procesador;velocidad del procesador;arquitectura;sistema operativo;memoria ram;disco duro
;TIC;308C;Aplicaciones móviles;7zip;Aplicación gratuita;17.01;;Libre;;1;10;12;>= Intel pentium 3;1 GHz;64 bits;>= windows XP;64 Mb;128 MB
;TIC;102B;Computación en internet;Eclipse Oxygen;Aplicación gratuita;4.7.1;;Libre;;1;15;17;;;;;;
;TIC;102B;Computación en internet;STS - Spring Tool Suite;Aplicación gratuita;#¡REF!;;Libre;;1;15;17;;;;;;
;TIC;102B;Computación en internet;PrimeFaces;Aplicación gratuita;#¡REF!;;Libre;;1;15;17;;;;;;
;TIC;102B;Computación en internet;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;1;15;17;;;;;;
;TIC;102B;Computación en internet;GlassFish Server Open Source Edition;Aplicación gratuita;#¡REF!;;Libre;;1;15;17;;;;;;
;TIC;102B;Computación en internet;Apache tomcat;Aplicación gratuita;#¡REF!;;libre;;1;15;17; with SSE2 instruction set.;1 GHz;64 bits; Windows;2 GB;500 MB
;TIC;102B;Computación en internet;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;1;15;17;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;102B;Computación en internet;Postgress SQL;Aplicación gratuita;2.0;;Libre;;1;15;17;;;;;;
;TIC;202C;Técnicas de evaluación de calidad de software;Cucumber;Aplicación gratuita;#¡REF!;;Libre;;1;8;24;;;;;;
;TIC;202C;Técnicas de evaluación de calidad de software;FitNesse;Aplicación gratuita;#¡REF!;;Libre;;1;8;24;;;;;;
;TIC;202C;Técnicas de evaluación de calidad de software;Robot Framework;Aplicación gratuita;2.7.5;;Libre;;1;8;24;;;;;;
;TIC;202C;Técnicas de evaluación de calidad de software;Robotium;Aplicación gratuita;#¡REF!;;Libre;;1;8;24;;;;;;
;TIC;202C;Técnicas de evaluación de calidad de software;Selenium;Aplicación gratuita;Plugin;;Libre;;1;8;24;;;;;;
;TIC;202C;Técnicas de evaluación de calidad de software;Sikuli;Aplicación gratuita;1.1.1;;Libre;;1;8;24;;;;;;
;TIC;202C;Técnicas de evaluación de calidad de software;Watir;Aplicación gratuita;#¡REF!;;Libre;;1;8;24;;;;;;
;TIC;202C;Técnicas de evaluación de calidad de software;CubicTest;Aplicación gratuita;1.0.0.M2;;Libre;;1;8;24;;;;;;
;TIC;310C;Ambientes inteligentes;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;5;20; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;TIC;310C;Ambientes inteligentes;Arduino;Aplicación gratuita;1.8.5;;Libre;;1;5;20;;;;Windows;;
;TIC;307C;Administración de plataformas y seguridad;VMWare Player;Aplicación gratuita;14.0;;Libre;;1;10;12;;;;;;
;TIC;307C;Administración de plataformas y seguridad;Mozilla Firefox;Aplicación gratuita;57.0.1;;Libre;;1;10;12;;;;;;
;TIC;307C;Administración de plataformas y seguridad;Google Chrome;Aplicación gratuita;63.0.3239.84;;Libre;;1;10;12;;;;;;
;TIC;307C;Administración de plataformas y seguridad;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;10;12; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;TIC;307C;Administración de plataformas y seguridad;Notepad++;Aplicación gratuita;7.5.1;;Libre;;1;10;12;intel;1 Ghz;64-bit;>=Windows XP;2 GB;1 GB
;TIC;307C;Administración de plataformas y seguridad;Terminal;#N/A;#N/A;;#N/A;;1;10;12;;;;;;
;TIC;307C;Administración de plataformas y seguridad;Eset End Point Antivirus;#N/A;#N/A;;#N/A;;1;10;12;;;;;;
;TIC;307C;Administración de plataformas y seguridad;7zip;Aplicación gratuita;17.01;;Libre;;1;10;12;>= Intel pentium 3;1 GHz;64 bits;>= windows XP;64 Mb;128 MB
;TIC;203C;Programación web avanzada;MYSQL workbench;Aplicación gratuita;6.2.5.0;;Libre;;1;13;17;;;;;;
;TIC;203C/208C/304C;Pensamiento algorítmico;Python;Aplicación gratuita;3.6.3;;Libre;;4;81;104;;;;;;
;TIC;203C/208C/304C;Pensamiento algorítmico;PSeInt;Aplicación gratuita;Versión de instalación 2017.0523;;Libre;;4;81;104;;;;;;
;TIC;203C/208C/304C;Pensamiento algorítmico;Scratch;Aplicación gratuita;458.0.1;;Libre;;4;81;104;;;;;;
;TIC;102B;Análisis y visualización de grandes conjuntos de datos;Weka;Aplicación gratuita;3.8.1;;Libre;;0;0;0;;;;;;
;TIC;102B;Análisis y visualización de grandes conjuntos de datos;Software R;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;TIC;102B;Análisis y visualización de grandes conjuntos de datos;RStudio;Aplicación gratuita;1.1.383;;Libre;;0;0;0;;;;;;
;TIC;310C;Fotografía computacional;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;1;21;24;;;;;;
;TIC;307C;Electiva en Infraestructura I;Packet Tracer;Aplicación gratuita;7.0;;Libre;;0;0;0;;;;;;
;TIC;307C;Electiva en Infraestructura I;Wireshark;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;TIC;307C;Electiva en Infraestructura I;Mozilla Firefox;Aplicación gratuita;57.0.1;;Libre;;0;0;0;;;;;;
;TIC;307C;Electiva en Infraestructura I;Google Chrome;Aplicación gratuita;63.0.3239.84;;Libre;;0;0;0;;;;;;
;TIC;307C;Electiva en Infraestructura I;Office;Licenciado-anual;2013;;Contrato Microsoft;;0;0;0; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;TIC;307C;Electiva en Infraestructura I;Notepad++;Aplicación gratuita;7.5.1;;Libre;;0;0;0;intel;1 Ghz;64-bit;>=Windows XP;2 GB;1 GB
;TIC;307C;Electiva en Infraestructura I;7zip;Aplicación gratuita;17.01;;Libre;;0;0;0;>= Intel pentium 3;1 GHz;64 bits;>= windows XP;64 Mb;128 MB
;TIC;;Club de Programación Competitiva (Maratones de Programación);Eclipse Oxygen;Aplicación gratuita;4.7.1;;Libre;;0;0;0;;;;;;
;TIC;;Club de Programación Competitiva (Maratones de Programación);Code Blocks;Aplicación gratuita;16.01;;Libre;;0;0;0;;;;;;
;TIC;;Club de Programación Competitiva (Maratones de Programación);Dev-C++;Aplicación gratuita;5.11;;Libre;;0;0;0;;;;;;
;TIC;;Club de Programación Competitiva (Maratones de Programación);(No software) Java 8 API Classes Documentation;#N/A;#N/A;;#N/A;;0;0;0;;;;;;
;TIC;;Club de Programación Competitiva (Maratones de Programación);JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;CFT;504L;Física y Laboratorio;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;17;432;450; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CFT;503L;Electricidad-magnetismo y Laboratorio;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;8;205;210; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CFT;501L/503L;Electrónica y Laboratorio;Arduino;Aplicación gratuita;1.8.5;;Libre;;3;51;52;;;;Windows;;
;CFT;501L/503L;Electrónica y Laboratorio;Audacity;Aplicación gratuita;2.2.0;;Libre;;3;51;52;;;;;;
;CFT;501L/503L;Electrónica y Laboratorio;Eagle;Aplicación gratuita;8.4.1;;Libre;;3;51;52;;;;;;
;CFT;501L/503L;Electrónica y Laboratorio;Emulador windows phone SDK;Aplicación gratuita;#¡REF!;;Libre;;3;51;52;;;;;;
;CFT;501L/503L;Electrónica y Laboratorio;Fritzing;Aplicación gratuita;0.9.3;;Libre;;3;51;52;;;;;;
;CFT;501L/503L;Electrónica y Laboratorio;Hyperterminal;Aplicación gratuita;#¡REF!;;Libre;;3;51;52;;;;;;
;CFT;501L/503L;Electrónica y Laboratorio;Intel Galileo;Aplicación gratuita;#¡REF!;;Libre;;3;51;52;;;;;;
;CFT;501L/503L;Electrónica y Laboratorio;Matlab;Licenciado-anual;9.3.0.713579;;Limitada a cantidad Concurrente;;3;51;52;Intel o AMD X86-64;1 GHz;64 bits;>=Windows 7;2 GB;2 GB
;CFT;501L/503L;Electrónica y Laboratorio;Microsoft Office Visio Professional;Licenciado-anual;2013;;Contrato Microsoft;;3;51;52; with SSE2 instruction set.;1 Ghz;64-bit ;>=Windows 7;2 GB;3 GB
;CFT;501L/503L;Electrónica y Laboratorio;Multisim ;Mantenimiento-anual;14.1;;Departamental License;;3;51;52;;;;;;
;CFT;501L/503L;Electrónica y Laboratorio;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;3;51;52;;;;;;
;CFT;501L/503L;Electrónica y Laboratorio;Wiring;Aplicación gratuita;1.0.1;;Libre;;3;51;52;;;;;;
;CFT;501L;Arquitectura de computadores y Laboratorio;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;2;48;36;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;CFT;501L;Arquitectura de computadores y Laboratorio;Minitab;Licenciado-anual;18.1.0.0;;Limitada a cantidad Concurrente;;2;48;36;;;;;;
;CFT;501L;Arquitectura de computadores y Laboratorio;SASM;Aplicación gratuita;3.9.0;;Libre;;2;48;36;;;;;;
;CFT;501L;Arquitectura de computadores y Laboratorio;Visual Studio (VC++) ;Convenio;2017(15.5.0);;Contrato Microsoft;;2;48;36;;;;;;
;CFT;501L;Arquitectura de computadores y Laboratorio;VMware Player;Aplicación gratuita;14.0;;Libre;;2;48;36;;;;;;
;CFT;501L;Arquitectura de computadores y Laboratorio;CPU-Z;Aplicación gratuita;1,8;;libre;;2;48;36;;;;;;
;CFT;501L;Arquitectura de Computadores;Audacity;Aplicación gratuita;2.2.0;;Libre;;2;48;36;;;;;;
;CFT;501L;Arquitectura de Computadores;Framework .Net;Aplicación gratuita;2.0;;Libre;;2;48;36;;;;;;
;CFT;501L;Arquitectura de Computadores;IDA pro Free;Aplicación gratuita;5.0;;Libre;;2;48;36;;;;;;
;CFT;501L;s;Matlab;Licenciado-anual;9.3.0.713579;;Limitada a cantidad Concurrente;;0;0;0;Intel o AMD X86-64;1 GHz;64 bits;>=Windows 7;2 GB;2 GB
;CFT;501L;Arquitectura de Computadores;Microsoft Office Visio Professional;Licenciado-anual;2013;;Contrato Microsoft;;2;48;36; with SSE2 instruction set.;1 Ghz;64-bit ;>=Windows 7;2 GB;3 GB
;CFT;501L;Arquitectura de Computadores;Microsoft Visual Studio Enterprise;Licenciado-anual;conservar la versión 2017;;Contrato Microsoft;;2;48;36;Dual-core;1.8 GHz;64 bits;>=Windows 7;4 GB;130 GB 
;CFT;501L;Arquitectura de Computadores;Minitab;Licenciado-anual;18.1.0.0;;Limitada a cantidad Concurrente;;2;48;36;;;;;;
;CFT;501L;Arquitectura de Computadores;SASM;Aplicación gratuita;3.9.0;;Libre;;2;48;36;;;;;;
;CFT;501L;Arquitectura de Computadores;Visual Studio (VC++) ;Convenio;2017(15.5.0);;Contrato Microsoft;;2;48;36;;;;;;
;CFT;501L;Arquitectura de Computadores;VMware Player;Aplicación gratuita;14.0;;Libre;;2;48;36;;;;;;
;CFT;503L;Física y Laboratorio;LabQuest Emulator;Aplicación gratuita;#¡REF!;;Libre;;17;432;450;;;;;;
;CFT;503L;Física y Laboratorio;Minitab;Licenciado-anual;18.1.0.0;;Limitada a cantidad Concurrente;;17;432;450;;;;;;
;CFT;503L;Física y Laboratorio;QuickTime Player;Aplicación gratuita;10.4;;Libre;;17;432;450;;;;;;
;CFT;503L;Física y Laboratorio;Multisim ;Mantenimiento-anual;14.1;;Departamental License;;17;432;450;;;;;;
;CFT;503L;Física y Laboratorio;Tracker;Aplicación gratuita;4.11.0;;Libre;;17;432;450;;;;;;
;CFT;503L;Física y Laboratorio;Logger Lite;Aplicación gratuita;1,9,2;;libre;;17;432;450;;;;;;
;CFT;503L;Física y Laboratorio;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;17;432;450;;;;;;
;CFT;503L;Física y Laboratorio;Wiring;Aplicación gratuita;1.0.1;;Libre;;17;432;450;;;;;;
;CFT;502L;Electricidad-magnetismo y Laboratorio;LabQuest Emulator;Aplicación gratuita;#¡REF!;;Libre;;8;205;210;;;;;;
;CFT;502L;Electricidad y Magnetismo;QuickTime Player;Aplicación gratuita;10.4;;Libre;;8;205;210;;;;;;
;CFT;502L;Electricidad y Magnetismo;Tracker;Aplicación gratuita;4.11.0;;Libre;;8;205;210;;;;;;
;CFT;502L;Electricidad y Magnetismo;Logger Lite;Aplicación gratuita;1,9,2;;libre;;8;205;210;;;;;;
;CFT;502L;Electricidad y Magnetismo;Minitab;Licenciado-anual;18.1.0.0;;Limitada a cantidad Concurrente;;8;205;210;;;;;;
;CFT;501L;Lógica Digital;Hyperterminal;Aplicación gratuita;#¡REF!;;Libre;;2;56;64;;;;;;
;CFT;501L;Lógica Digital;QuickTime Player;Aplicación gratuita;10.4;;Libre;;2;56;64;;;;;;
;CFT;501L;Lógica Digital;Multisim ;Mantenimiento-anual;14.1;;Departamental License;;2;56;64;;;;;;
;CFT;501L;Lógica Digital;Quartus II;Aplicación gratuita;conservar la versión 2017-1;;Libre;;2;56;64;;;;;;
;CFT;501L;Lógica Digital;Waveforms;Aplicación gratuita;#¡REF!;;Libre;;2;56;64;;;;;;
;CFT;502L;Espacio de Laboratorio de Electrónica;Arduino;Aplicación gratuita;1.8.5;;Libre;;0;0;0;;;;Windows;;
;CFT;502L;Espacio de Laboratorio de Electrónica;Fritzing;Aplicación gratuita;0.9.3;;Libre;;0;0;0;;;;;;
;CFT;502L;Espacio de Laboratorio de Electrónica;Hyperterminal;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;CFT;502L;Espacio de Laboratorio de Electrónica;Intel Galileo;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;CFT;504L;Física DIS;LabQuest Emulator;Aplicación gratuita;#¡REF!;;Libre;;1;23;24;;;;;;
;CFT;503L;Introducción a la Astronomía;Stellarium;Aplicación gratuita;#¡REF!;;Libre;;2;48;48;;;;;;
;CFT;501L;Interfaces y Arquitectura de Hardware;Audacity;Aplicación gratuita;2.2.0;;Libre;;1;8;12;;;;;;
;CFT;501L;Interfaces y Arquitectura de Hardware;Framework .Net;Aplicación gratuita;2.0;;Libre;;1;8;12;;;;;;
;CFT;501L;Interfaces y Arquitectura de Hardware;Hyperterminal;Aplicación gratuita;#¡REF!;;Libre;;1;8;12;;;;;;
;CFT;501L;Interfaces y Arquitectura de Hardware;IDA pro Free;Aplicación gratuita;5.0;;Libre;;1;8;12;;;;;;
;CFT;501L;Interfaces y Arquitectura de Hardware;Matlab;Licenciado-anual;9.3.0.713579;;Limitada a cantidad Concurrente;;1;8;12;Intel o AMD X86-64;1 GHz;64 bits;>=Windows 7;2 GB;2 GB
;CFT;501L;Interfaces y Arquitectura de Hardware;Microsoft Office Visio Professional;Licenciado-anual;2013;;Contrato Microsoft;;1;8;12; with SSE2 instruction set.;1 Ghz;64-bit ;>=Windows 7;2 GB;3 GB
;CFT;501L;Interfaces y Arquitectura de Hardware;Microsoft Visual Studio Enterprise;Licenciado-anual;conservar la versión 2017;;Contrato Microsoft;;1;8;12;Dual-core;1.8 GHz;64 bits;>=Windows 7;4 GB;130 GB 
;CFT;501L;Interfaces y Arquitectura de Hardware;Minitab;Licenciado-anual;18.1.0.0;;Limitada a cantidad Concurrente;;1;8;12;;;;;;
;CFT;501L;Interfaces y Arquitectura de Hardware;SASM;Aplicación gratuita;3.9.0;;Libre;;1;8;12;;;;;;
;CFT;501L;Interfaces y Arquitectura de Hardware;Visual Studio (VC++) ;Convenio;2017(15.5.0);;Contrato Microsoft;;1;8;12;;;;;;
;CFT;501L;Interfaces y Arquitectura de Hardware;VMware Player;Aplicación gratuita;14.0;;Libre;;1;8;12;;;;;;
;CFT;504L;Física para Ing Bioquímica;LabQuest Emulator;Aplicación gratuita;#¡REF!;;Libre;;3;48;46;;;;;;
;CFT;503L;La electrónica en los juguetes;Arduino;Aplicación gratuita;1.8.5;;Libre;;1;24;24;;;;Windows;;
;CFT;503L;La electrónica en los juguetes;Fritzing;Aplicación gratuita;0.9.3;;Libre;;1;24;24;;;;;;
;CFT;503L;La electrónica en los juguetes;Hyperterminal;Aplicación gratuita;#¡REF!;;Libre;;1;24;24;;;;;;
;CFT;503L;La electrónica en los juguetes;Intel Galileo;Aplicación gratuita;#¡REF!;;Libre;;1;24;24;;;;;;
;DIS;106G;Proyecto de grado I;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;13;25; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;DIS;101C;Proyecto de grado II;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;13;25; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;DIS;309C;Diseño asistido por computador;SolidWorks;Licenciado-anual;5.0;;Limitada a cantidad Concurrente;;3;72;72;;;;;;
;DIS;309C;Diseño asistido por computador;Office;Licenciado-anual;2013;;Contrato Microsoft;;3;72;72; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;DIS;309C;Diseño asistido por computador;Repetier;Aplicación gratuita;2.0.5;;Libre;;3;72;72;;;;;;
;DIS;308c;Diseño asistido por computador;Adobe Reader;Aplicación gratuita;201.800.920.044;;Libre;;3;72;72;Intel;1.3 GHz;64 bits;>=Windows 7;256 MB;320 MB
;DIS;309C;Diseño Tridimensional;Makerware - imp 3D ;Aplicación gratuita;2.7.1.5664;;Libre;;1;24;19;;;;;;
;DIS;309C;Diseño Tridimensional;Rhinoceros English y español;Mantenimiento-anual;5.0;;Limitada a cantidad Concurrente;;1;24;19;;;;;;
;DIS;309C;Diseño Tridimensional;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;24;19;;;;;;
;DIS;309C;Diseño Tridimensional;3ds Max Studio;Convenio;2018(20.0.0.966);;Limitada a cantidad Concurrente;;1;24;19;Intel o AMD multicore;1 GHz;64 bits;>=Windows 7;4 GB;6 GB
;DIS;309C;Diseño Tridimensional;Autodesk Print Studio;Convenio;1.6.5;;Limitada a cantidad Concurrente;;1;24;19;;;;;;
;DIS;302C;Teoría del color;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;2;28;39;;;;;;
;DIS;311C;Diseño 4D;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;23;24;;;;;;
;DIS;310C;Diseño de sonido;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;24;24;;;;;;
;DIS;310C;Diseño de sonido;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;24;24;;;;;;
;DIS;310C;Diseño de sonido;PureData;Aplicación gratuita;0.48.0;;Libre;;1;24;24;;;;;;
;DIS;310C;Diseño de sonido;Reaper;Licenciado-perpetuo;5.62;SI;Limitada a cantidad;25;1;24;24;;;;;;
;DIS;310C;Diseño de sonido;VLC Media Player;Aplicación gratuita;2.2.6;;Libre;;1;24;24;;;;;;
;DIS;310C;Diseño de sonido;Audacity;Aplicación gratuita;2.2.0;;Libre;;1;24;24;;;;;;
;DIS;310C;Diagramación y Tipografía;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;19;24;;;;;;
;DIS;310C;Diagramación y Tipografía;Adobe Reader;Aplicación gratuita;201.800.920.044;;Libre;;1;19;24;Intel;1.3 GHz;64 bits;>=Windows 7;256 MB;320 MB
;DIS;302C;Arquitectura de la información;Adobe Reader;Aplicación gratuita;201.800.920.044;;Libre;;1;20;24;Intel;1.3 GHz;64 bits;>=MAC OS 10.8;1 GB;350 MB
;DIS;302C;Arquitectura de la información;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;20;24;;;;;;
;DIS;302C;Arquitectura de la información;Audacity;Aplicación gratuita;2.2.0;;Libre;;1;20;24;;;;;;
;DIS;302C;Arquitectura de la información;Adobe Experience Design CC;#N/A;#N/A;;#N/A;;1;20;24;Intel o AMD multicore;2 GHz;64 bits;>=MAC OS 10.11;4 GB;2 GB
;DIS;302C;Arquitectura de la información;Brackets;Aplicación gratuita;1.11.0.175.24;;Libre;;1;20;24;;;;;;
;DIS;302C;Arquitectura de la información;Filezilla;Aplicación gratuita;3.29.0;;Libre;;1;20;24;;;;;;
;DIS;310C;Interacción Hombre-Computador;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;1;17;22;;;;;;
;DIS;310C;Interacción Hombre-Computador I;Reactivision;Aplicación gratuita;1.5.1;;Libre;;1;17;22;;;;;;
;DIS;310C;Interacción Hombre-Computador I;SDK Kinect;Aplicación gratuita;#¡REF!;;Libre;;1;17;22;;;;;;
;DIS;310C;Interacción Hombre-Computador I;SDK Leapmotion;Aplicación gratuita;2.3.1;;Libre;;1;17;22;;;;;;
;DIS;310C;Interacción Hombre-Computador I;Eclipse Oxygen;Aplicación gratuita;4.7.1;;Libre;;1;17;22;;;;;;
;DIS;310C;Interacción Hombre-Computador I;PureData;Aplicación gratuita;0.48.0;;Libre;;1;17;22;;;;;;
;DIS;310C;Interacción Hombre-Computador I;Adobe Experience Design CC;#N/A;#N/A;;#N/A;;1;17;22;Intel o AMD multicore;2 GHz;64 bits;>=MAC OS 10.11;4 GB;2 GB
;DIS;310C;Interacción Hombre-Computador I;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;17;22;;;;;;
;DIS;311C;Interacción Hombre-Computador II;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;1;7;22;;;;;;
;DIS;311C;Interacción Hombre-Computador II;Reactivision;Aplicación gratuita;1.5.1;;Libre;;1;7;22;;;;;;
;DIS;311C;Interacción Hombre-Computador II;PureData;Aplicación gratuita;0.48.0;;Libre;;1;7;22;;;;;;
;DIS;311C;Interacción Hombre-Computador II;Adobe Experience Design CC;#N/A;#N/A;;#N/A;;1;7;22;Intel o AMD multicore;2 GHz;64 bits;>=MAC OS 10.11;4 GB;2 GB
;DIS;311C;Interacción Hombre-Computador II;SDK Kinect;Aplicación gratuita;#¡REF!;;Libre;;1;7;22;;;;;;
;DIS;311C;Interacción Hombre-Computador II;SDK Leapmotion;Aplicación gratuita;2.3.1;;Libre;;1;7;22;;;;;;
;DIS;311C;Interacción Hombre-Computador II;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;7;22;;;;;;
;DIS;311C;Interacción Hombre-Computador II;Fritzing;Aplicación gratuita;0.9.3;;Libre;;1;7;22;;;;;;
;DIS;311C;Interacción Hombre-Computador II;Arduino;Aplicación gratuita;1.8.5;;Libre;;1;7;22;;;;Windows;;
;DIS;311C;Interacción Hombre-Computador II;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;7;22; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;DIS;106G;Proyecto de grado I -DMI;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;13;25; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;DIS;101C;Proyecto de grado II -DMI;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;13;25; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;DIS;310C/311C;Taller de Diagramación;Adobe Reader;Aplicación gratuita;201.800.920.044;;Libre;;3;69;72;Intel;1.3 GHz;64 bits;>=MAC OS 10.8;1 GB;350 MB
;DIS;310C/311C;Taller de Diagramación;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;3;69;72;;;;;;
;DIS;302C;Diseño gráfico digital;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;DIS;302C;Diseño gráfico digital;Adobe Reader;Aplicación gratuita;201.800.920.044;;Libre;;0;0;0;Intel;1.3 GHz;64 bits;>=MAC OS 10.8;1 GB;350 MB
;DIS;302C;Diseño gráfico digital;Audacity;Aplicación gratuita;2.2.0;;Libre;;0;0;0;;;;;;
;DIS;310C;Modelado 3D1;3ds Max Studio;Convenio;2018(20.0.0.966);;Limitada a cantidad Concurrente;;1;10;24;Intel o AMD multicore;1 GHz;64 bits;>=Windows 7;4 GB;6 GB
;DIS;310C;Modelado 3D1;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;10;24;;;;;;
;DIS;310C;Modelado 3D1;Mudbox ;Convenio;2018.1;;Limitada a cantidad Concurrente;;1;10;24;;;;;;
;DIS;310C;Modelado 3D1;Maya Unlimited;Convenio;2018.1.1;;Limitada a cantidad Concurrente;;1;10;24;;;;;;
;DIS;310C;Modelado 3D1;Adobe Reader;Aplicación gratuita;201.800.920.044;;Libre;;1;10;24;Intel;1.3 GHz;64 bits;>=MAC OS 10.8;1 GB;350 MB
;DIS;302C;Animación;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;DIS;302C;Animación;Adobe Flash Player ;Aplicación gratuita;20.0.0.126;;Libre;;0;0;0;;;;;;
;DIS;302C;Animación;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;DIS;310C;Animación II;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;DIS;310C;Animación II;Maya Unlimited;Convenio;2018.1.1;;Limitada a cantidad Concurrente;;0;0;0;;;;;;
;DIS;310C;Animación II;3ds Max Studio;Convenio;2018(20.0.0.966);;Limitada a cantidad Concurrente;;0;0;0;Intel o AMD multicore;1 GHz;64 bits;>=Windows 7;4 GB;6 GB
;DIS;310C;Animación III;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;DIS;310C;Animación III;Maya Unlimited;Convenio;2018.1.1;;Limitada a cantidad Concurrente;;0;0;0;;;;;;
;DIS;310C;Animación III;3ds Max Studio;Convenio;2018(20.0.0.966);;Limitada a cantidad Concurrente;;0;0;0;Intel o AMD multicore;1 GHz;64 bits;>=Windows 7;4 GB;6 GB
;DIS;311C;Prototipos experimentales;Adobe Reader;Aplicación gratuita;201.800.920.044;;Libre;;1;16;24;Intel;1.3 GHz;64 bits;>=MAC OS 10.8;1 GB;350 MB
;DIS;311C;Prototipos experimentales;Code Blocks;Aplicación gratuita;16.01;;Libre;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;Openframeworks;Aplicación gratuita;#¡REF!;;Libre;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;Community Core Vision ;Aplicación gratuita;#¡REF!;;Libre;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;Unity 3D;Aplicación gratuita;2017.2.0;;Libre;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;SDK Kinect;Aplicación gratuita;#¡REF!;;Libre;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;Osculator;Aplicación gratuita;3.1.1;;Libre;;1;16;24;;;;;;
